Video ID,Comment,Toxicity,Type,target
NWsNVfHsuF0,الف مبروك المملكة العربية السعودية شعب طيب وارض مباركة بلد الحرمين الشريفين وهاردلك العراق الشقيق والفريقين امتعونا باللعب الجميل وشرفتونا في الكويت علي العين والراس الجميع,0,,
u8Y9W0rFGZU,اهينك واهين تربيتك يا شيخ الحمدلله طاح سوقك وصرت زيك زي باقي الفاشلين,1,2,1
qej8hvq2lZo,ه خلاص م اقد ر,0,,
NWsNVfHsuF0,الف مبروك يا السعودية,0,,
qej8hvq2lZo,"من الدقيقة  الى الدقيقة  غلوري فراحان والوضع حلو بعد
 الدقيقة  غلوري بكاء وبغى ينغمي عليه 





القافلة",0,,
qej8hvq2lZo,ابلع ه,1,1,1
qej8hvq2lZo,ابلع بتحكي عميسي انو ضييع بينالتي ابلع يا نادي الضحك,1,1,1
u8Y9W0rFGZU,اي صيح بالع  منهم اخجل يلبرشلوني,1,1,1
qej8hvq2lZo,الدنيا دوراه تذكر يوم برشا خسر  قمت تهايط يلا خذ احين ي البطه,1,2,1
NWsNVfHsuF0,ه أسود الرافدين  خزيتونه,0,,
qej8hvq2lZo,عندك اطفال انتبه بس,0,,
qej8hvq2lZo,خلاص راح اموت,0,,
u8Y9W0rFGZU,نباحك طرب,1,1,1
qej8hvq2lZo,"قأمت النتأج  الخسأر الأسطوريا
برشلونا   
ليفر بول   
مانشستر يونايتد",0,,
qej8hvq2lZo,احسنلك بدل الفريق,0,,
u8Y9W0rFGZU,ه الى اين متجهين يامشجعين برشلونه لابس شعار الباير الي اكلت منه  و وو مسويكم محطة استراحة  كم انت عظيم يامدريد لقد افقدتهم صوابهم واصبحوا مشجعين برشلونه عبارة عن مشجعين فرق اوربا جميعها   نصيحة لكم اتركوا تشجيع برشلونه واعلنوا انكم مشجعين لخصوم الريال لان الريال سوف يبقى يكتسح بفرق اوربا جميعها  هلا مدريد سوف تبقى كابوسكم,0,,
oeNHYAiggks,يع غثيث و مسوي يضخك تراك سامج يا صغير العقل,1,1,1
qej8hvq2lZo,هل مشكلة دفاع اليونايتد في الأساء او في اسلوب الدفاع؟؟,0,,
EF9RniqmCzM,جاي هانزي فليك اللي عطاكم ثمنية احتمال كبير,0,,
u8Y9W0rFGZU,"سمعناا صيااحك ه ابلع 
يا رب في الاياب يسجل البايرن اول و هدف مرفوض للبايرن و ضربة جزاء الدقيقة  للريال ونتأهل",1,1,1
qej8hvq2lZo,الدقيقةقلبي نزل,0,,
qej8hvq2lZo,ابلع ياجلوري القم,1,1,1
qej8hvq2lZo,اي والله كلامك صح الانجليز منفوخين حتي خساره ليفربول بالسبعه كله من المدافع الانجلنزي جوميز و ارنولد كله من جهتهم,0,,
oeNHYAiggks,اول شي انا احب باور واحبك وترا لو احد سبك راح تتكلم عنه وترا باور مشاركين بالاحسان  وتراهم سوو مسجد في اندونسيا والي كتب تعليق انه راح يضرب بنت شهر ذا مو صاحي ابدا والله يوفقهم كلهم يارب ويوفقك,0,,
NWsNVfHsuF0,البليهي ثغره واضحه في المنتخب يستبعد امام عمان ونطالب بالموسى او السلولي وكذلك ظهير ايسر صريح لاعب نادي الرياض معى ان النجم البوشل قدم مباراة كبيره رديف وعبد الاله هوساوي تكملة عدد عدم المجامله,0,,
EF9RniqmCzM,هذا الحيوان البرشلوني عيد يوم اشوفة يصايح وينتقد فريق الريال وهم فريقهم كلة فضايح ومستوى زك نفس وجه فازو  ع بيتيس صرعونا,1,2,1
qej8hvq2lZo,القم بس,1,1,1
u8Y9W0rFGZU,انته مركابه هاذا هو الفريق الي دعس عليك وعلا شاربك ٨ يامريض ياثقل دمك ياذا الادمي اليوتيوب الوحيد الي دمك مرق,1,2,1
u8Y9W0rFGZU,سلكان فطيرْك,1,2,1
qej8hvq2lZo,في لاعبين كلتلي ضيعو بلنتيات واضحة يقصد ميسي حارك ميسي جالد فريقك رايح جاي,0,,
qej8hvq2lZo,يا بو راس مربع,1,1,1
qej8hvq2lZo,حتى ينضرب من الشعلة ولا لا,0,,
qej8hvq2lZo,ماعندنا لعب والقم ٦,1,1,1
NWsNVfHsuF0,الف مبروك السعودية,0,,
qej8hvq2lZo,ارنولد يصيح ف الزاويه ع اساس جنسيته سعودي؟,0,,
qej8hvq2lZo,١٦ ه,0,,
qej8hvq2lZo,غير فريق,0,,
NWsNVfHsuF0,انتوا شو اسمكم كلكم,0,,
NWsNVfHsuF0,المعلق مزعج بشكل ، اسكت ياخي خلينا نتفرج محسسني نهائي كاس العالم,0,,
EF9RniqmCzM,ياخي شفيك انت برشلونة اخر مباراة بس كانو زينين يرجال,0,,
qej8hvq2lZo,مين جاي بعد فضيحة ليفربول و اليونايتد,0,,
qej8hvq2lZo,جلوري القم ه,1,1,1
oeNHYAiggks,اول شي باور مش بور ثاني شي انت مخربط محتواهم شي اخر,0,,
NWsNVfHsuF0,العراق فلشتونه گدام السعوديه,0,,
qej8hvq2lZo,"قبل 

بعد",0,,
qej8hvq2lZo,يعمي ماغواير ماعندو خبره دفاعيه انا مدافع احسن منو,0,,
NWsNVfHsuF0,اجرام بحق كرة القدم هاي جزاء,0,,
qej8hvq2lZo,ليتك صورت ليفربول و استون فيلا,0,,
EF9RniqmCzM,والله المتعه خلوهة الكم انتو تشوفون التيكي تاكا متعه واحنه نشوف المتعه في الفوز فقط,0,,
qej8hvq2lZo,والله اني حيلل احزنن عليك لئن انتا شجع اسوء فريق  اني اسف,0,,
u8Y9W0rFGZU,أصرخي مثل الخنزير,1,2,1
u8Y9W0rFGZU,شلون فريق مبلعك  وتشجعهم,0,,
qej8hvq2lZo,القم يا الدب يا كريه,1,2,1
NWsNVfHsuF0,"من اليمن
 الف الف مليون مبروك الفوز للمنتخب السعودي وعقبال الكأس ان شاء الله 

حفظ الله بلاد الحرمين الشريفين والملك سلمان وولي عهده الأمين",0,,
NWsNVfHsuF0,"المعلق جزمه مافي روح رياضية
مجامله هدف العراق جميل",1,1,1
NWsNVfHsuF0,خربت البطوله بسبب خروج العراق  من البطوله خلاس,0,,
qej8hvq2lZo,ولك والله العظيم بحبك بس تبلع تعيب ع برشلونة اجاك الرد,1,1,1
qej8hvq2lZo,الهم صل على محمد وال محمد وال بيته الطيبين الطاهرين وعجل فرجهم والعن عدوهم من الجن والانس من الاولين والاخرين امين يارب العالمين ارحمنا واقضي حوائجنا جميعا وجميع حوائج المؤمنين والمسلمين امين يارب العالمين ادعولي بنجاح,0,,
qej8hvq2lZo,فاندايك بلع  ه,1,1,1
gvURpU4zGuQ,"ه يقول انه زار سد مأرب، طيب ليه ماتعبت رجولك شويتين ورحت جبل الجودي الي مذكور بالقران ان سفينة نوح استقرت فيه، وبل الفعل السفينه موجودة ومتحجرة بسبب الدهر هذا كله، وقبر نوح على بعد امتار منه ، ثم هاجر ابنائه لباقي الجزيره ومنهم سام بن نوح

باحث ركيك، وكلامه بدون اسناد",1,1,1
qej8hvq2lZo,ولله ازعل عليك من هذا الفريق الزبال,1,1,1
NWsNVfHsuF0,مبروك لاهل السنة,0,,
qej8hvq2lZo,اسوء فريق,1,1,1
qej8hvq2lZo,"السرطان عفانا و عفاكم الله 
تشجيع اليونايتد",0,,
qej8hvq2lZo,اكول ابلع وانت ساكت,1,1,1
qej8hvq2lZo,اقول اللقم بس,1,1,1
u8Y9W0rFGZU,النعيمي عندو فوبيا اسمها ريال مدريد,0,,
NWsNVfHsuF0,ابـوكم لابو  السعودية لابـو ايـيران,0,,
gvURpU4zGuQ,ايش الفارق يعني اصل العرب والا مش اصل العرب ايش الميزة في الموضوع وايش العيب وايش الفائدة من هذا الموضوع وايش الخسارة اصل العرب ليست شهادة لدخول الجنة ولا ترفع منزلة احد عند الله ولا تنفعك حتى عزك الله عند صاحب الحمامات العامة وعدم وجودها لا ينقص منك شيء الله هو الذي خلق البشر كلهم وهو من قدر لهم مكان ولادتهم وانتمائهم وغناهم وفقرهم واشكالهم والوانهم وصفاتهم وصورهم فلماذا تناقشوا اشياء ليس لاحد ادنى سبب في اختيار صفاته وموقعه وشخصيته وصورته ولم يخلقنا الله لنناقش هذه الاشياء ولن يسئلنا الله عليها خلقنا الله لهدف محدد كلنا يعرف ذلك الهدف هذه الدنيا قاعة امتحان لا اقل ولا أكثر ركز في ورقتك ولنتبه لها جيدا ففي اي لحظة سيتم سحب الورقة منك وسيتم اخراجك من قاعة الامتحان لتذعب لاستلام النتيجة لا تهتم بهذه السفاسف والترهات سيكمل وقتك وانت في متاهاتك وستخرب حياتك الدائمة وانت تناقش موضوع اصل العرب وشخصية فلان واصل علان هل انتم موظفون مع الشيطان,0,,
NWsNVfHsuF0,تم دعس مخلفات ايران بنجاح,1,1,4
gvURpU4zGuQ,انا اعلم ان الجزيره العربيه كانت مسكونه ولاكن كانت اليمن الجزيره العربيه بكلها في حكم الدوله الحميريه واقرحو,0,,
NWsNVfHsuF0,الف مبرووك لمنتخبي الثاني النسايب,0,,
qej8hvq2lZo,ارلوند سعودي ما ارلوند انحليزي,0,,
NWsNVfHsuF0,الف مبارك الفوز للمنتخب السعودي,0,,
qej8hvq2lZo,اقول القم بس,1,1,1
qej8hvq2lZo,"انصحك شجع الهجر احسن من اليونايتد 
 مزح",0,,
NWsNVfHsuF0,"امانه ان المعلق ملعون 
ليش الهدف العراقي ساكت وكانه ماحصل هدف للعراق",0,,
qej8hvq2lZo,قالك ما عندنا لعب,0,,
EF9RniqmCzM,انت ليش ما تشتغل محلل بدل من طارق دياب,0,,
qej8hvq2lZo,ارنولد انجليزي كمان,0,,
NWsNVfHsuF0,بركن  ايش قصة حب العراقيين للرقم,0,,
qej8hvq2lZo,ابو  مورينيو ما يرحم فريق زي اليونايتد,0,,
u8Y9W0rFGZU,والله مافي انجس منك تحلف بالله بالكذب علشان شويه لايكات وتفاعل ياطفل,1,2,1
qej8hvq2lZo,الله يعينك على فريقك,0,,
qej8hvq2lZo,قلوري انصح تشجع اليوفي لأن وضعو مرة كويس,0,,
NWsNVfHsuF0,من اليمن   الف الف مبروك  لا الشعب السعودي  لقد دعستم على من تتطاول على بلدكم   يونس محمود  واثبتوو انكم الافضل,1,1,1
qej8hvq2lZo,"الاسمعبد العزيز
اللقبجلوري 
المهنهصنع المحشات على لعيبه اليونايتد",0,,
u8Y9W0rFGZU,صياحك طرب,1,1,1
NWsNVfHsuF0,مبارك فوز  السعودية  من لبنان  لكم كل الحب,0,,
EF9RniqmCzM,ترة بيتس مو مقياس,0,,
qej8hvq2lZo,الي يتبقا لقطه,0,,
u8Y9W0rFGZU,والله ما شفت واحد غبي و أهبل و يشجع فريق اغتصبه,1,2,1
NWsNVfHsuF0,مبارك للأخضر السعودي من سوريا الحره,0,,
NWsNVfHsuF0,مافي معلق غير ذا ؟,0,,
NWsNVfHsuF0,"من سورية الأحرار ألف مليون مبروك لمنتخب المملكة العربية السعودية
و مش هاردلك لمنتخب اللطم المجوسي",0,,
qej8hvq2lZo,جلوري ياخي ما نشوف شي كذا,0,,
qej8hvq2lZo,لا لتعصب,0,,
qej8hvq2lZo,المسكين ابتداها مصخرة على ناس تانية ما كان يدري انو بيبلعوا ٦ عل عينهم,1,1,1
u8Y9W0rFGZU,انتظر الريال يفوز عشان اشوف صياحك صياحك بالنسبه لي بطوله,1,1,1
qej8hvq2lZo,والله لو مكانك لغيرت الفريق على طول,0,,
u8Y9W0rFGZU,صدك جذب,0,,
qej8hvq2lZo,اللقطة الي يدورها الكل,0,,
u8Y9W0rFGZU,شجعوا البايرن اللي داس على وجوههم بالقنادر وفي النهاية تاكلون على وجوههم من ريال مدريد ويضيع تشجيعكم على الفاضي,1,1,1
qej8hvq2lZo,سويت مقارنة بين فيفا  وفيفا  اذا بدكم ادخلو شوفو الفديو فقناتي,0,,
qej8hvq2lZo,مبروك عليكم لسبب مجيء الي و كفاني رسميا ليونايتد,0,,
NWsNVfHsuF0,المفروض تراجعون دكاترة علم النفس اتعبو ع انفسكم شوي وضعكم تعبان جدأ كل هل الضجة ع تصريح وانتم مو يم الموضوع سويتو النفسكم خصومة من لا شيئ عقلية البداوى اتمنى تتجردون منها محمد ابن سلمان صار  سنوات يحاول يجرد المواطن من البداوى والرعونة  ويجعلة متحظر ويتعايش مع البشر طبيعي وكل الي سويتو من استفزازات وتجاوزات مردود عليها بس مو بالكلام انرد لا عزيزي احنه الرد مالتنا بالقنادر ع روسكم  چاو,0,,
